"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"SPOT_ID"
"ENST00000344100_at"	"0.999"	"0.013076"	"-2.6790375"	"-3.92"	"-1.1619214"	"ENST00000344100"
"ENST00000347598_at"	"0.999"	"0.013076"	"-2.6790375"	"-3.92"	"-1.1619214"	"ENST00000347598"
"ENST00000380068_at"	"0.999"	"0.01309"	"-2.6785585"	"-3.92"	"-1.0894732"	"ENST00000380068"
"ENST00000324134_at"	"0.999"	"0.013252"	"-2.6732097"	"-3.92"	"-0.8386947"	"ENST00000324134"
"ENST00000351894_at"	"0.999"	"0.013252"	"-2.6732097"	"-3.92"	"-0.8386947"	"ENST00000351894"
"ENST00000282075_at"	"0.999"	"0.013279"	"2.6722906"	"-3.92"	"0.757626"	"ENST00000282075"
"ENST00000375363_at"	"0.999"	"0.013279"	"2.6722906"	"-3.92"	"0.757626"	"ENST00000375363"
"ENST00000263097_at"	"0.999"	"0.013307"	"-2.6713924"	"-3.92"	"-0.7400806"	"ENST00000263097"
"ENST00000348419_at"	"0.999"	"0.013307"	"-2.6713924"	"-3.92"	"-0.7400806"	"ENST00000348419"
"ENST00000255087_at"	"0.999"	"0.013379"	"-2.6690304"	"-3.93"	"-1.1744321"	"ENST00000255087"
"ENST00000291440_at"	"0.999"	"0.013379"	"-2.6690195"	"-3.93"	"-0.6857844"	"ENST00000291440"
"ENST00000342665_at"	"0.999"	"0.013414"	"2.6678715"	"-3.93"	"0.6611729"	"ENST00000342665"
"ENST00000330085_at"	"0.999"	"0.013585"	"-2.662341"	"-3.93"	"-0.8615396"	"ENST00000330085"
"ENST00000258874_at"	"0.999"	"0.013783"	"-2.6560197"	"-3.93"	"-0.5134313"	"ENST00000258874"
"ENST00000249014_at"	"0.999"	"0.013875"	"-2.6530869"	"-3.93"	"-1.0498963"	"ENST00000249014"
"ENST00000359626_at"	"0.999"	"0.013915"	"2.6518318"	"-3.93"	"0.3546038"	"ENST00000359626"
"ENST00000361660_at"	"0.999"	"0.013915"	"2.6518318"	"-3.93"	"0.3546038"	"ENST00000361660"
"ENST00000373373_at"	"0.999"	"0.013987"	"-2.6495524"	"-3.93"	"-0.3679782"	"ENST00000373373"
"ENST00000373379_at"	"0.999"	"0.013987"	"-2.6495524"	"-3.93"	"-0.3679782"	"ENST00000373379"
"ENST00000373383_at"	"0.999"	"0.013987"	"-2.6495524"	"-3.93"	"-0.3679782"	"ENST00000373383"
"ENST00000356322_at"	"0.999"	"0.014043"	"2.6478234"	"-3.94"	"1.2749892"	"ENST00000356322"
"ENST00000263317_at"	"0.999"	"0.014155"	"-2.6443405"	"-3.94"	"-1.5154491"	"ENST00000263317"
"ENST00000343727_at"	"0.999"	"0.014155"	"-2.6443405"	"-3.94"	"-1.5154491"	"ENST00000343727"
"ENST00000375979_at"	"0.999"	"0.014155"	"-2.6443405"	"-3.94"	"-1.5154491"	"ENST00000375979"
"ENST00000381174_at"	"0.999"	"0.014367"	"-2.6378057"	"-3.94"	"-0.5395896"	"ENST00000381174"
"ENST00000319416_at"	"0.999"	"0.014419"	"-2.6362279"	"-3.94"	"-1.0108503"	"ENST00000319416"
"ENST00000377386_at"	"0.999"	"0.014435"	"2.6357341"	"-3.94"	"0.6099659"	"ENST00000377386"
"ENST00000271153_at"	"0.999"	"0.014526"	"-2.6329716"	"-3.94"	"-0.310417"	"ENST00000271153"
"ENST00000371923_at"	"0.999"	"0.014526"	"-2.6329716"	"-3.94"	"-0.310417"	"ENST00000371923"
"ENST00000360563_at"	"0.999"	"0.01457"	"-2.6316216"	"-3.94"	"-0.375203"	"ENST00000360563"
"ENST00000361110_at"	"0.999"	"0.01457"	"-2.6316216"	"-3.94"	"-0.375203"	"ENST00000361110"
"ENST00000324993_at"	"0.999"	"0.014615"	"2.6302707"	"-3.94"	"1.8777421"	"ENST00000324993"
"ENST00000356843_at"	"0.999"	"0.014803"	"-2.6246643"	"-3.95"	"-1.3841673"	"ENST00000356843"
"ENST00000337508_at"	"0.999"	"0.014824"	"-2.6240393"	"-3.95"	"-0.9591073"	"ENST00000337508"
"ENST00000390676_at"	"0.999"	"0.014826"	"2.6239752"	"-3.95"	"0.9138395"	"ENST00000390676"
"ENST00000308725_at"	"0.999"	"0.01483"	"2.6238455"	"-3.95"	"1.1693468"	"ENST00000308725"
"ENST00000360133_at"	"0.999"	"0.01483"	"2.6238455"	"-3.95"	"1.1693468"	"ENST00000360133"
"ENST00000225729_at"	"0.999"	"0.015092"	"2.6161394"	"-3.95"	"0.3616318"	"ENST00000225729"
"ENST00000299714_at"	"0.999"	"0.015283"	"-2.6105858"	"-3.95"	"-0.2950798"	"ENST00000299714"
"ENST00000389297_at"	"0.999"	"0.015733"	"-2.5977801"	"-3.96"	"-1.0173184"	"ENST00000389297"
"ENST00000217254_at"	"0.999"	"0.015771"	"-2.5967319"	"-3.96"	"-0.6591393"	"ENST00000217254"
"ENST00000381945_at"	"0.999"	"0.015771"	"-2.5967319"	"-3.96"	"-0.6591393"	"ENST00000381945"
"ENST00000344887_at"	"0.999"	"0.015912"	"-2.5927916"	"-3.96"	"-0.4236385"	"ENST00000344887"
"ENST00000332728_at"	"0.999"	"0.01607"	"-2.5884072"	"-3.97"	"-0.3837489"	"ENST00000332728"
"ENST00000344791_at"	"0.999"	"0.01607"	"-2.5884072"	"-3.97"	"-0.3837489"	"ENST00000344791"
"ENST00000359321_at"	"0.999"	"0.01615"	"2.5862305"	"-3.97"	"1.0437128"	"ENST00000359321"
"ENST00000246911_at"	"0.999"	"0.016222"	"2.5842533"	"-3.97"	"0.744128"	"ENST00000246911"
"ENST00000370399_at"	"0.999"	"0.016388"	"-2.5797371"	"-3.97"	"-0.3277775"	"ENST00000370399"
"ENST00000288840_at"	"0.999"	"0.016422"	"-2.5788318"	"-3.97"	"-0.8924867"	"ENST00000288840"
"ENST00000226413_at"	"0.999"	"0.016454"	"-2.5779577"	"-3.97"	"-0.8568909"	"ENST00000226413"
"ENST00000264162_at"	"0.999"	"0.016507"	"2.5765504"	"-3.97"	"0.6953512"	"ENST00000264162"
"ENST00000370192_at"	"0.999"	"0.016674"	"-2.5720703"	"-3.97"	"-0.309117"	"ENST00000370192"
"ENST00000187879_at"	"0.999"	"0.016782"	"-2.5692202"	"-3.97"	"-0.9192534"	"ENST00000187879"
"ENST00000295536_at"	"0.999"	"0.016823"	"-2.5681267"	"-3.98"	"-1.1791631"	"ENST00000295536"
"ENST00000368422_at"	"0.999"	"0.016823"	"-2.5681267"	"-3.98"	"-1.1791631"	"ENST00000368422"
"ENST00000368423_at"	"0.999"	"0.016823"	"-2.5681267"	"-3.98"	"-1.1791631"	"ENST00000368423"
"ENST00000368424_at"	"0.999"	"0.016823"	"-2.5681267"	"-3.98"	"-1.1791631"	"ENST00000368424"
"ENST00000368425_at"	"0.999"	"0.016823"	"-2.5681267"	"-3.98"	"-1.1791631"	"ENST00000368425"
"ENST00000295373_at"	"0.999"	"0.01684"	"2.5676917"	"-3.98"	"0.6630225"	"ENST00000295373"
"ENST00000378841_at"	"0.999"	"0.01684"	"2.5676917"	"-3.98"	"0.6630225"	"ENST00000378841"
"ENST00000281589_at"	"0.999"	"0.016992"	"-2.5637047"	"-3.98"	"-0.3594273"	"ENST00000281589"
"ENST00000381859_at"	"0.999"	"0.016992"	"-2.5637047"	"-3.98"	"-0.3594273"	"ENST00000381859"
"ENST00000376722_at"	"0.999"	"0.017072"	"-2.5616157"	"-3.98"	"-0.854961"	"ENST00000376722"
"ENST00000331858_at"	"0.999"	"0.017073"	"-2.5615796"	"-3.98"	"-1.198243"	"ENST00000331858"
"ENST00000237596_at"	"0.999"	"0.017195"	"-2.558404"	"-3.98"	"-0.4031036"	"ENST00000237596"
"ENST00000308796_at"	"0.999"	"0.017219"	"2.557802"	"-3.98"	"0.4828196"	"ENST00000308796"
"ENST00000304842_at"	"0.999"	"0.017268"	"2.5565351"	"-3.98"	"0.5971053"	"ENST00000304842"
"ENST00000256640_at"	"0.999"	"0.017445"	"-2.5520052"	"-3.98"	"-0.8205814"	"ENST00000256640"
"ENST00000369684_at"	"0.999"	"0.017445"	"-2.5520052"	"-3.98"	"-0.8205814"	"ENST00000369684"
"ENST00000369686_at"	"0.999"	"0.017445"	"-2.5520052"	"-3.98"	"-0.8205814"	"ENST00000369686"
"ENST00000360447_at"	"0.999"	"0.017587"	"-2.5483848"	"-3.99"	"-0.9672369"	"ENST00000360447"
"ENST00000372359_at"	"0.999"	"0.017587"	"-2.5483848"	"-3.99"	"-0.9672369"	"ENST00000372359"
"ENST00000343267_at"	"0.999"	"0.017601"	"-2.5480466"	"-3.99"	"-0.5488152"	"ENST00000343267"
"ENST00000291705_at"	"0.999"	"0.017621"	"2.547527"	"-3.99"	"0.4903864"	"ENST00000291705"
"ENST00000355680_at"	"0.999"	"0.017621"	"2.547527"	"-3.99"	"0.4903864"	"ENST00000355680"
"ENST00000375486_at"	"0.999"	"0.017632"	"2.5472466"	"-3.99"	"0.2319159"	"ENST00000375486"
"ENST00000254624_at"	"0.999"	"0.017675"	"-2.5461696"	"-3.99"	"-0.2317467"	"ENST00000254624"
"ENST00000377917_at"	"0.999"	"0.017675"	"-2.5461696"	"-3.99"	"-0.2317467"	"ENST00000377917"
"ENST00000328843_at"	"0.999"	"0.017695"	"-2.5456553"	"-3.99"	"-0.7834349"	"ENST00000328843"
"ENST00000333395_at"	"0.999"	"0.017822"	"2.5424715"	"-3.99"	"1.5707149"	"ENST00000333395"
"ENST00000374649_at"	"0.999"	"0.017866"	"2.5413748"	"-3.99"	"0.8266752"	"ENST00000374649"
"ENST00000277225_at"	"0.999"	"0.017927"	"2.5398656"	"-3.99"	"0.5382931"	"ENST00000277225"
"ENST00000359701_at"	"0.999"	"0.017935"	"-2.5396691"	"-3.99"	"-0.7085764"	"ENST00000359701"
"ENST00000371623_at"	"0.999"	"0.017942"	"2.5394799"	"-3.99"	"0.7336226"	"ENST00000371623"
"ENST00000298771_at"	"0.999"	"0.018057"	"-2.5366391"	"-3.99"	"-1.2421778"	"ENST00000298771"
"ENST00000260126_at"	"0.999"	"0.018162"	"-2.5340417"	"-3.99"	"-0.7686867"	"ENST00000260126"
"ENST00000347635_at"	"0.999"	"0.018247"	"-2.5319638"	"-3.99"	"-0.9486027"	"ENST00000347635"
"ENST00000355253_at"	"0.999"	"0.018247"	"-2.5319638"	"-3.99"	"-0.9486027"	"ENST00000355253"
"ENST00000235439_at"	"0.999"	"0.01837"	"-2.5289745"	"-3.99"	"-0.4433999"	"ENST00000235439"
"ENST00000369596_at"	"0.999"	"0.01837"	"-2.5289745"	"-3.99"	"-0.4433999"	"ENST00000369596"
"ENST00000369597_at"	"0.999"	"0.01837"	"-2.5289745"	"-3.99"	"-0.4433999"	"ENST00000369597"
"ENST00000369598_at"	"0.999"	"0.01837"	"-2.5289745"	"-3.99"	"-0.4433999"	"ENST00000369598"
"ENST00000369600_at"	"0.999"	"0.01837"	"-2.5289745"	"-3.99"	"-0.4433999"	"ENST00000369600"
"ENST00000369604_at"	"0.999"	"0.01837"	"-2.5289745"	"-3.99"	"-0.4433999"	"ENST00000369604"
"ENST00000307139_at"	"0.999"	"0.018409"	"-2.5280141"	"-4"	"-0.7171806"	"ENST00000307139"
"ENST00000366848_at"	"0.999"	"0.018483"	"2.5262227"	"-4"	"1.2614083"	"ENST00000366848"
"ENST00000390305_at"	"0.999"	"0.018657"	"-2.522043"	"-4"	"-1.1910846"	"ENST00000390305"
"ENST00000306601_at"	"0.999"	"0.018777"	"2.519178"	"-4"	"0.3754076"	"ENST00000306601"
"ENST00000315492_at"	"0.999"	"0.018777"	"2.519178"	"-4"	"0.3754076"	"ENST00000315492"
"ENST00000366470_at"	"0.999"	"0.018777"	"2.519178"	"-4"	"0.3754076"	"ENST00000366470"
"ENST00000366471_at"	"0.999"	"0.018777"	"2.519178"	"-4"	"0.3754076"	"ENST00000366471"
"ENST00000241312_at"	"0.999"	"0.018833"	"2.5178416"	"-4"	"0.7249887"	"ENST00000241312"
"ENST00000373381_at"	"0.999"	"0.018833"	"2.5178416"	"-4"	"0.7249887"	"ENST00000373381"
"ENST00000373388_at"	"0.999"	"0.018833"	"2.5178416"	"-4"	"0.7249887"	"ENST00000373388"
"ENST00000348624_at"	"0.999"	"0.018865"	"-2.5170871"	"-4"	"-0.8543051"	"ENST00000348624"
"ENST00000370809_at"	"0.999"	"0.018938"	"-2.5153645"	"-4"	"-1.4560102"	"ENST00000370809"
"ENST00000367626_at"	"0.999"	"0.01904"	"-2.5129512"	"-4"	"-1.162845"	"ENST00000367626"
"ENST00000358278_at"	"0.999"	"0.019104"	"-2.5114631"	"-4"	"-0.3885361"	"ENST00000358278"
"ENST00000231238_at"	"0.999"	"0.019109"	"2.5113359"	"-4"	"0.2288193"	"ENST00000231238"
"ENST00000373631_at"	"0.999"	"0.019124"	"-2.5109961"	"-4"	"-1.2692533"	"ENST00000373631"
"ENST00000389746_at"	"0.999"	"0.019205"	"-2.509086"	"-4"	"-0.8169651"	"ENST00000389746"
"ENST00000389747_at"	"0.999"	"0.019205"	"-2.509086"	"-4"	"-0.8169651"	"ENST00000389747"
"ENST00000316176_at"	"0.999"	"0.019233"	"-2.5084332"	"-4"	"-0.6184509"	"ENST00000316176"
"ENST00000335693_at"	"0.999"	"0.019298"	"-2.5069281"	"-4.01"	"-1.1213183"	"ENST00000335693"
"ENST00000230413_at"	"0.999"	"0.019343"	"-2.505874"	"-4.01"	"-0.253286"	"ENST00000230413"
"ENST00000306010_at"	"0.999"	"0.019448"	"2.5034616"	"-4.01"	"0.349404"	"ENST00000306010"
"ENST00000320973_at"	"0.999"	"0.019485"	"-2.5025953"	"-4.01"	"-0.4292881"	"ENST00000320973"
"ENST00000372977_at"	"0.999"	"0.019485"	"-2.5025953"	"-4.01"	"-0.4292881"	"ENST00000372977"
"ENST00000218721_at"	"0.999"	"0.019573"	"2.5005856"	"-4.01"	"1.2514194"	"ENST00000218721"
"ENST00000380291_at"	"0.999"	"0.019617"	"-2.4995841"	"-4.01"	"-1.0740911"	"ENST00000380291"
"ENST00000310961_at"	"0.999"	"0.019845"	"-2.4943831"	"-4.01"	"-0.8323306"	"ENST00000310961"
"ENST00000332814_at"	"0.999"	"0.019931"	"2.4924535"	"-4.01"	"1.1840458"	"ENST00000332814"
"ENST00000375618_at"	"0.999"	"0.019931"	"2.4924535"	"-4.01"	"1.1840458"	"ENST00000375618"
"ENST00000375409_at"	"0.999"	"0.019957"	"-2.4918644"	"-4.01"	"-0.2244355"	"ENST00000375409"
"ENST00000375410_at"	"0.999"	"0.019957"	"-2.4918644"	"-4.01"	"-0.2244355"	"ENST00000375410"
"ENST00000375411_at"	"0.999"	"0.019957"	"-2.4918644"	"-4.01"	"-0.2244355"	"ENST00000375411"
"ENST00000352312_at"	"0.999"	"0.020077"	"-2.4891637"	"-4.01"	"-0.9028441"	"ENST00000352312"
"ENST00000374889_at"	"0.999"	"0.020088"	"2.4889312"	"-4.01"	"0.2966735"	"ENST00000374889"
"ENST00000344781_at"	"0.999"	"0.020162"	"-2.4872736"	"-4.02"	"-0.2376492"	"ENST00000344781"
"ENST00000374862_at"	"0.999"	"0.020181"	"2.4868431"	"-4.02"	"0.6228646"	"ENST00000374862"
"ENST00000355702_at"	"0.999"	"0.0204"	"-2.4820079"	"-4.02"	"-0.481118"	"ENST00000355702"
"ENST00000351829_at"	"0.999"	"0.020652"	"2.4764633"	"-4.02"	"0.2832142"	"ENST00000351829"
"ENST00000372070_at"	"0.999"	"0.020652"	"2.4764633"	"-4.02"	"0.2832142"	"ENST00000372070"
"ENST00000359242_at"	"0.999"	"0.020729"	"-2.4747863"	"-4.02"	"-0.8022555"	"ENST00000359242"
"ENST00000381944_at"	"0.999"	"0.020732"	"-2.4747291"	"-4.02"	"-0.6385819"	"ENST00000381944"
"ENST00000240055_at"	"0.999"	"0.020761"	"-2.4741012"	"-4.02"	"-0.1836586"	"ENST00000240055"
"ENST00000261489_at"	"0.999"	"0.020908"	"-2.4709222"	"-4.02"	"-0.192946"	"ENST00000261489"
"ENST00000325129_at"	"0.999"	"0.020908"	"-2.4709222"	"-4.02"	"-0.192946"	"ENST00000325129"
"ENST00000383056_at"	"0.999"	"0.020954"	"2.4699311"	"-4.02"	"0.2757894"	"ENST00000383056"
"ENST00000353660_at"	"0.999"	"0.020991"	"-2.4691417"	"-4.02"	"-0.4137424"	"ENST00000353660"
"ENST00000356286_at"	"0.999"	"0.020991"	"-2.4691417"	"-4.02"	"-0.4137424"	"ENST00000356286"
"ENST00000382181_at"	"0.999"	"0.020991"	"-2.4691417"	"-4.02"	"-0.4137424"	"ENST00000382181"
"ENST00000382214_at"	"0.999"	"0.020991"	"-2.4691417"	"-4.02"	"-0.4137424"	"ENST00000382214"
"ENST00000338772_at"	"0.999"	"0.021009"	"-2.468759"	"-4.02"	"-1.2081778"	"ENST00000338772"
"ENST00000228644_at"	"0.999"	"0.021137"	"-2.4660061"	"-4.03"	"-0.4568779"	"ENST00000228644"
"ENST00000278893_at"	"0.999"	"0.021163"	"2.4654462"	"-4.03"	"0.7321769"	"ENST00000278893"
"ENST00000369709_at"	"0.999"	"0.021195"	"-2.4647786"	"-4.03"	"-0.2448008"	"ENST00000369709"
"ENST00000380446_at"	"0.999"	"0.021201"	"-2.4646408"	"-4.03"	"-0.5773267"	"ENST00000380446"
"ENST00000376840_at"	"0.999"	"0.021246"	"-2.4636994"	"-4.03"	"-0.332073"	"ENST00000376840"
"ENST00000281268_at"	"0.999"	"0.021256"	"2.4634761"	"-4.03"	"0.7593188"	"ENST00000281268"
"ENST00000299222_at"	"0.999"	"0.021256"	"2.4634761"	"-4.03"	"0.7593188"	"ENST00000299222"
"ENST00000305127_at"	"0.999"	"0.021404"	"-2.4603359"	"-4.03"	"-0.4135756"	"ENST00000305127"
"ENST00000376943_at"	"0.999"	"0.021404"	"-2.4603359"	"-4.03"	"-0.4135756"	"ENST00000376943"
"ENST00000348697_at"	"0.999"	"0.021478"	"-2.4587849"	"-4.03"	"-0.5535495"	"ENST00000348697"
"ENST00000378029_at"	"0.999"	"0.021655"	"2.455087"	"-4.03"	"1.5368474"	"ENST00000378029"
"ENST00000360796_at"	"0.999"	"0.021683"	"2.4544927"	"-4.03"	"0.6230434"	"ENST00000360796"
"ENST00000307157_at"	"0.999"	"0.02172"	"2.4537262"	"-4.03"	"1.1547048"	"ENST00000307157"
"ENST00000304141_at"	"0.999"	"0.021759"	"-2.4529099"	"-4.03"	"-0.2589801"	"ENST00000304141"
"ENST00000378197_at"	"0.999"	"0.021783"	"-2.4524196"	"-4.03"	"-0.2554012"	"ENST00000378197"
"ENST00000378202_at"	"0.999"	"0.021783"	"-2.4524196"	"-4.03"	"-0.2554012"	"ENST00000378202"
"ENST00000378203_at"	"0.999"	"0.021783"	"-2.4524196"	"-4.03"	"-0.2554012"	"ENST00000378203"
"ENST00000322610_at"	"0.999"	"0.021853"	"2.4509748"	"-4.03"	"0.2803227"	"ENST00000322610"
"ENST00000337120_at"	"0.999"	"0.021853"	"2.4509748"	"-4.03"	"0.2803227"	"ENST00000337120"
"ENST00000359285_at"	"0.999"	"0.021853"	"2.4509748"	"-4.03"	"0.2803227"	"ENST00000359285"
"ENST00000229758_at"	"0.999"	"0.022048"	"2.4469531"	"-4.04"	"0.7782781"	"ENST00000229758"
"ENST00000367241_at"	"0.999"	"0.022048"	"2.4469531"	"-4.04"	"0.7782781"	"ENST00000367241"
"ENST00000332836_at"	"0.999"	"0.02214"	"2.4450553"	"-4.04"	"0.8136256"	"ENST00000332836"
"ENST00000326245_at"	"0.999"	"0.022216"	"2.4435072"	"-4.04"	"1.4472187"	"ENST00000326245"
"ENST00000369339_at"	"0.999"	"0.022217"	"2.4434955"	"-4.04"	"0.8735102"	"ENST00000369339"
"ENST00000335223_at"	"0.999"	"0.022316"	"2.4414766"	"-4.04"	"0.8389984"	"ENST00000335223"
"ENST00000377916_at"	"0.999"	"0.022551"	"-2.4367358"	"-4.04"	"-0.6330624"	"ENST00000377916"
"ENST00000329295_at"	"0.999"	"0.022632"	"2.4351054"	"-4.04"	"0.9092428"	"ENST00000329295"
"ENST00000389821_at"	"0.999"	"0.022632"	"2.4351054"	"-4.04"	"0.9092428"	"ENST00000389821"
"ENST00000376318_at"	"0.999"	"0.022708"	"-2.4335825"	"-4.04"	"-1.1686416"	"ENST00000376318"
"ENST00000194214_at"	"0.999"	"0.022776"	"-2.4322275"	"-4.04"	"-0.2652952"	"ENST00000194214"
"ENST00000220062_at"	"0.999"	"0.022812"	"-2.4315095"	"-4.04"	"-0.4180309"	"ENST00000220062"
"ENST00000216271_at"	"0.999"	"0.02288"	"2.4301667"	"-4.04"	"0.6926669"	"ENST00000216271"
"ENST00000349505_at"	"0.999"	"0.02288"	"2.4301667"	"-4.04"	"0.6926669"	"ENST00000349505"
"ENST00000331462_at"	"0.999"	"0.022949"	"-2.4288014"	"-4.04"	"-0.5344227"	"ENST00000331462"
"ENST00000375170_at"	"0.999"	"0.022949"	"-2.4288014"	"-4.04"	"-0.5344227"	"ENST00000375170"
"ENST00000269577_at"	"0.999"	"0.023004"	"2.4277034"	"-4.04"	"1.1102145"	"ENST00000269577"
"ENST00000348049_at"	"0.999"	"0.023004"	"2.4277034"	"-4.04"	"1.1102145"	"ENST00000348049"
"ENST00000357601_at"	"0.999"	"0.023004"	"2.4277034"	"-4.04"	"1.1102145"	"ENST00000357601"
"ENST00000330125_at"	"0.999"	"0.023112"	"2.4255843"	"-4.05"	"0.2473136"	"ENST00000330125"
"ENST00000344710_at"	"0.999"	"0.023112"	"2.4255843"	"-4.05"	"0.2473136"	"ENST00000344710"
"ENST00000382180_at"	"0.999"	"0.023112"	"2.4255843"	"-4.05"	"0.2473136"	"ENST00000382180"
"ENST00000328087_at"	"0.999"	"0.023122"	"-2.4253903"	"-4.05"	"-0.8147132"	"ENST00000328087"
"ENST00000333640_at"	"0.999"	"0.023124"	"-2.4253565"	"-4.05"	"-0.3289554"	"ENST00000333640"
"ENST00000266674_at"	"0.999"	"0.02313"	"-2.4252408"	"-4.05"	"-0.6751847"	"ENST00000266674"
"ENST00000267484_at"	"0.999"	"0.02313"	"-2.4252235"	"-4.05"	"-0.3792859"	"ENST00000267484"
"ENST00000342503_at"	"0.999"	"0.02313"	"-2.4252235"	"-4.05"	"-0.3792859"	"ENST00000342503"
"ENST00000334574_at"	"0.999"	"0.023164"	"2.4245631"	"-4.05"	"0.3300334"	"ENST00000334574"
"ENST00000262888_at"	"0.999"	"0.023183"	"-2.4241842"	"-4.05"	"-0.7809765"	"ENST00000262888"
"ENST00000273668_at"	"0.999"	"0.023323"	"-2.4214549"	"-4.05"	"-0.3452216"	"ENST00000273668"
"ENST00000368680_at"	"0.999"	"0.023445"	"-2.4190943"	"-4.05"	"-0.3411093"	"ENST00000368680"
"ENST00000251864_at"	"0.999"	"0.023496"	"2.4180966"	"-4.05"	"1.630269"	"ENST00000251864"
"ENST00000374992_at"	"0.999"	"0.023669"	"2.4147645"	"-4.05"	"0.5835522"	"ENST00000374992"
"ENST00000375006_at"	"0.999"	"0.023669"	"2.4147645"	"-4.05"	"0.5835522"	"ENST00000375006"
"ENST00000312298_at"	"0.999"	"0.023738"	"2.4134297"	"-4.05"	"1.372469"	"ENST00000312298"
"ENST00000371697_at"	"0.999"	"0.023749"	"2.4132167"	"-4.05"	"0.7577375"	"ENST00000371697"
"ENST00000328697_at"	"0.999"	"0.023822"	"2.4118198"	"-4.05"	"0.4580965"	"ENST00000328697"
"ENST00000288235_at"	"0.999"	"0.023835"	"2.4115736"	"-4.05"	"0.447538"	"ENST00000288235"
"ENST00000380456_at"	"0.999"	"0.023959"	"-2.4092233"	"-4.05"	"-0.3896618"	"ENST00000380456"
"ENST00000380913_at"	"0.999"	"0.024117"	"-2.4062144"	"-4.05"	"-0.4612342"	"ENST00000380913"
"ENST00000346834_at"	"0.999"	"0.0242"	"2.404664"	"-4.06"	"0.4082436"	"ENST00000346834"
"ENST00000377632_at"	"0.999"	"0.0242"	"2.404664"	"-4.06"	"0.4082436"	"ENST00000377632"
"ENST00000314391_at"	"0.999"	"0.024225"	"-2.4041861"	"-4.06"	"-0.7480139"	"ENST00000314391"
"ENST00000361317_at"	"0.999"	"0.024379"	"2.4013076"	"-4.06"	"0.3679853"	"ENST00000361317"
"ENST00000262207_at"	"0.999"	"0.024651"	"-2.3962397"	"-4.06"	"-1.1696972"	"ENST00000262207"
"ENST00000377540_at"	"0.999"	"0.024743"	"-2.394533"	"-4.06"	"-0.8233767"	"ENST00000377540"
"ENST00000377543_at"	"0.999"	"0.024743"	"-2.394533"	"-4.06"	"-0.8233767"	"ENST00000377543"
"ENST00000013034_at"	"0.999"	"0.024918"	"2.3913214"	"-4.06"	"0.2587838"	"ENST00000013034"
"ENST00000336097_at"	"0.999"	"0.024918"	"2.3913214"	"-4.06"	"0.2587838"	"ENST00000336097"
"ENST00000313630_at"	"0.999"	"0.024943"	"2.3908621"	"-4.06"	"0.2598242"	"ENST00000313630"
"ENST00000341594_at"	"0.999"	"0.024943"	"2.3908621"	"-4.06"	"0.2598242"	"ENST00000341594"
"ENST00000349926_at"	"0.999"	"0.02505"	"2.3889101"	"-4.06"	"0.787528"	"ENST00000349926"
"ENST00000313833_at"	"0.999"	"0.025137"	"-2.3873171"	"-4.06"	"-0.2542241"	"ENST00000313833"
"ENST00000293981_at"	"0.999"	"0.025167"	"-2.3867729"	"-4.06"	"-1.3335707"	"ENST00000293981"
"ENST00000367215_at"	"0.999"	"0.025175"	"-2.386628"	"-4.06"	"-1.0855528"	"ENST00000367215"
"ENST00000074304_at"	"0.999"	"0.025208"	"2.3860381"	"-4.06"	"0.8089844"	"ENST00000074304"
"ENST00000376935_at"	"0.999"	"0.025208"	"2.3860381"	"-4.06"	"0.8089844"	"ENST00000376935"
"ENST00000295050_at"	"0.999"	"0.025312"	"-2.3841396"	"-4.07"	"-0.4765348"	"ENST00000295050"
"ENST00000366644_at"	"0.999"	"0.025312"	"-2.3841396"	"-4.07"	"-0.4765348"	"ENST00000366644"
"ENST00000379882_at"	"0.999"	"0.025319"	"-2.3840209"	"-4.07"	"-0.3205248"	"ENST00000379882"
"ENST00000379883_at"	"0.999"	"0.025319"	"-2.3840209"	"-4.07"	"-0.3205248"	"ENST00000379883"
"ENST00000007414_at"	"0.999"	"0.025353"	"2.383415"	"-4.07"	"0.7929943"	"ENST00000007414"
"ENST00000293874_at"	"0.999"	"0.025372"	"2.3830722"	"-4.07"	"1.4469884"	"ENST00000293874"
"ENST00000258100_at"	"0.999"	"0.025419"	"-2.3822085"	"-4.07"	"-0.7295433"	"ENST00000258100"
"ENST00000261511_at"	"0.999"	"0.025427"	"2.3820806"	"-4.07"	"0.3928487"	"ENST00000261511"
"ENST00000354161_at"	"0.999"	"0.025462"	"2.381447"	"-4.07"	"0.2920059"	"ENST00000354161"
"ENST00000262305_at"	"0.999"	"0.025598"	"-2.3790112"	"-4.07"	"-0.3591453"	"ENST00000262305"
"ENST00000262348_at"	"0.999"	"0.025669"	"-2.3777454"	"-4.07"	"-0.3258334"	"ENST00000262348"
"ENST00000370976_at"	"0.999"	"0.025669"	"-2.3777454"	"-4.07"	"-0.3258334"	"ENST00000370976"
"ENST00000375752_at"	"0.999"	"0.025696"	"2.3772634"	"-4.07"	"0.4974811"	"ENST00000375752"
"ENST00000331787_at"	"0.999"	"0.025763"	"2.3760656"	"-4.07"	"1.3628751"	"ENST00000331787"
"ENST00000355366_at"	"0.999"	"0.025792"	"-2.3755549"	"-4.07"	"-0.6258852"	"ENST00000355366"
"ENST00000355695_at"	"0.999"	"0.025792"	"-2.3755549"	"-4.07"	"-0.6258852"	"ENST00000355695"
