"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"
"212498_at"	"0.9516"	"0.76309861"	"-0.3079261"	"-5.5164"	"-0.0570168"	"MARCH6"	"membrane associated ring-CH-type finger 6"
"217098_s_at"	"0.9516"	"0.76316361"	"-0.3078387"	"-5.5164"	"-0.1122225"	"ZSCAN12"	"zinc finger and SCAN domain containing 12"
"219580_s_at"	"0.9516"	"0.76321941"	"0.3077637"	"-5.5165"	"0.2000922"	"TMC5"	"transmembrane channel like 5"
"221964_at"	"0.9516"	"0.76323183"	"-0.307747"	"-5.5165"	"-0.1019479"	"TULP3"	"tubby like protein 3"
"202729_s_at"	"0.9517"	"0.76346045"	"0.3074396"	"-5.5166"	"0.0813961"	"LTBP1"	"latent transforming growth factor beta binding protein 1"
"207774_at"	"0.9517"	"0.76352482"	"-0.307353"	"-5.5166"	"-0.0819795"	"ATG10"	"autophagy related 10"
"202647_s_at"	"0.9517"	"0.76352548"	"0.3073521"	"-5.5166"	"0.0883641"	"NRAS"	"neuroblastoma RAS viral oncogene homolog"
"209271_at"	"0.9517"	"0.76355227"	"0.3073161"	"-5.5166"	"0.0561025"	"BPTF"	"bromodomain PHD finger transcription factor"
"221133_s_at"	"0.9517"	"0.7635701"	"0.3072921"	"-5.5166"	"0.1087776"	"CLDN18"	"claudin 18"
"218524_at"	"0.9517"	"0.76364854"	"-0.3071867"	"-5.5166"	"-0.069869"	"E4F1"	"E4F transcription factor 1"
"216584_at"	"0.9517"	"0.76367225"	"-0.3071548"	"-5.5166"	"-0.137248"	""	""
"219531_at"	"0.9517"	"0.76369425"	"-0.3071252"	"-5.5166"	"-0.2189331"	"CEP72"	"centrosomal protein 72"
"204778_x_at"	"0.9517"	"0.76371253"	"0.3071006"	"-5.5167"	"0.1833428"	"HOXB7"	"homeobox B7"
"216081_at"	"0.9518"	"0.76386997"	"0.306889"	"-5.5167"	"0.0704252"	"LAMA4"	"laminin subunit alpha 4"
"212460_at"	"0.9518"	"0.7638774"	"-0.306879"	"-5.5167"	"-0.0848309"	"SPTSSA"	"serine palmitoyltransferase small subunit A"
"213697_at"	"0.9518"	"0.76389305"	"0.3068579"	"-5.5167"	"0.1899013"	"HIPK3"	"homeodomain interacting protein kinase 3"
"211221_at"	"0.9518"	"0.76395578"	"0.3067736"	"-5.5167"	"0.1693084"	"TADA3"	"transcriptional adaptor 3"
"210806_at"	"0.9519"	"0.76402798"	"-0.3066766"	"-5.5168"	"-0.0848801"	"TTLL5"	"tubulin tyrosine ligase like 5"
"221907_at"	"0.9519"	"0.76423431"	"-0.3063992"	"-5.5169"	"-0.0947215"	"TRMT61A"	"tRNA methyltransferase 61A"
"215254_at"	"0.9519"	"0.7642371"	"-0.3063955"	"-5.5169"	"-0.1932077"	"RCAN1"	"regulator of calcineurin 1"
"60084_at"	"0.9519"	"0.76428795"	"-0.3063271"	"-5.5169"	"-0.12346"	"CYLD"	"CYLD lysine 63 deubiquitinase"
"213772_s_at"	"0.9519"	"0.76434424"	"0.3062514"	"-5.5169"	"0.0640397"	"GGA2"	"golgi associated, gamma adaptin ear containing, ARF binding protein 2"
"203249_at"	"0.9519"	"0.7643773"	"-0.306207"	"-5.5169"	"-0.0777405"	"EZH1"	"enhancer of zeste 1 polycomb repressive complex 2 subunit"
"220140_s_at"	"0.9519"	"0.76438558"	"0.3061959"	"-5.5169"	"0.1150229"	"SNX11"	"sorting nexin 11"
"208410_x_at"	"0.9519"	"0.76438751"	"-0.3061933"	"-5.5169"	"-0.1804527"	"AMELX"	"amelogenin, X-linked"
"206507_at"	"0.9519"	"0.7644435"	"0.306118"	"-5.5169"	"0.1755221"	"ZSCAN12"	"zinc finger and SCAN domain containing 12"
"209625_at"	"0.9519"	"0.76448564"	"-0.3060614"	"-5.5169"	"-0.1222162"	"PIGH"	"phosphatidylinositol glycan anchor biosynthesis class H"
"207643_s_at"	"0.9519"	"0.76450436"	"0.3060362"	"-5.517"	"0.0563039"	"TNFRSF1A"	"TNF receptor superfamily member 1A"
"201145_at"	"0.952"	"0.76458789"	"-0.305924"	"-5.517"	"-0.0649448"	"HAX1"	"HCLS1 associated protein X-1"
"202606_s_at"	"0.952"	"0.76466097"	"0.3058258"	"-5.517"	"0.0815092"	"TLK1"	"tousled like kinase 1"
"221512_at"	"0.952"	"0.76468658"	"0.3057913"	"-5.517"	"0.0822177"	"TMEM222"	"transmembrane protein 222"
"219134_at"	"0.952"	"0.76478489"	"0.3056592"	"-5.5171"	"0.0774609"	"ADGRL4"	"adhesion G protein-coupled receptor L4"
"221566_s_at"	"0.952"	"0.76480739"	"0.305629"	"-5.5171"	"0.0712624"	"NOL3"	"nucleolar protein 3"
"205986_at"	"0.952"	"0.76483282"	"-0.3055948"	"-5.5171"	"-0.155535"	"AATK"	"apoptosis associated tyrosine kinase"
"212311_at"	"0.9521"	"0.76492606"	"0.3054695"	"-5.5171"	"0.0862858"	"SEL1L3"	"SEL1L family member 3"
"217252_at"	"0.9521"	"0.76498666"	"0.3053881"	"-5.5171"	"0.1264165"	""	""
"205023_at"	"0.9521"	"0.76503987"	"0.3053166"	"-5.5172"	"0.2094804"	"RAD51"	"RAD51 recombinase"
"214308_s_at"	"0.9521"	"0.76512459"	"0.3052028"	"-5.5172"	"0.1226039"	"HGD"	"homogentisate 1,2-dioxygenase"
"203433_at"	"0.9521"	"0.76516634"	"-0.3051467"	"-5.5172"	"-0.0668785"	"ST20-MTHFS///MTHFS"	"ST20-MTHFS readthrough///5,10-methenyltetrahydrofolate synthetase (5-formyltetrahydrofolate cyclo-ligase)"
"207151_at"	"0.9521"	"0.76524362"	"-0.3050428"	"-5.5172"	"-0.152685"	"ADCYAP1R1"	"ADCYAP receptor type I"
"216245_at"	"0.9521"	"0.76527568"	"0.3049998"	"-5.5172"	"0.0887042"	"IL1RN"	"interleukin 1 receptor antagonist"
"217274_x_at"	"0.9521"	"0.76532593"	"-0.3049323"	"-5.5173"	"-0.0663337"	"MYL4"	"myosin light chain 4"
"212672_at"	"0.9521"	"0.76534049"	"0.3049127"	"-5.5173"	"0.0928618"	"ATM"	"ATM serine/threonine kinase"
"219570_at"	"0.9521"	"0.7653747"	"0.3048667"	"-5.5173"	"0.1046444"	"KIF16B"	"kinesin family member 16B"
"217319_x_at"	"0.9522"	"0.76543772"	"-0.3047821"	"-5.5173"	"-0.2283544"	"CYP4A22///CYP4A11"	"cytochrome P450 family 4 subfamily A member 22///cytochrome P450 family 4 subfamily A member 11"
"211146_at"	"0.9522"	"0.76549131"	"-0.3047101"	"-5.5173"	"-0.1048279"	"IGKC"	"immunoglobulin kappa constant"
"208382_s_at"	"0.9523"	"0.76566122"	"0.3044818"	"-5.5174"	"0.1705511"	"DMC1"	"DNA meiotic recombinase 1"
"203270_at"	"0.9523"	"0.76570337"	"0.3044252"	"-5.5174"	"0.1227041"	"DTYMK"	"deoxythymidylate kinase"
"201031_s_at"	"0.9523"	"0.76571053"	"-0.3044156"	"-5.5174"	"-0.0880455"	"HNRNPH1"	"heterogeneous nuclear ribonucleoprotein H1 (H)"
"219761_at"	"0.9523"	"0.76582632"	"-0.3042601"	"-5.5174"	"-0.0768793"	"CLEC1A"	"C-type lectin domain family 1 member A"
"210504_at"	"0.9523"	"0.76597705"	"0.3040576"	"-5.5175"	"0.0914101"	"KLF1"	"Kruppel like factor 1"
"212631_at"	"0.9523"	"0.76599453"	"0.3040341"	"-5.5175"	"0.0656855"	"STX7"	"syntaxin 7"
"206696_at"	"0.9523"	"0.76599573"	"-0.3040325"	"-5.5175"	"-0.1102243"	"GPR143"	"G protein-coupled receptor 143"
"202466_at"	"0.9523"	"0.76601048"	"0.3040127"	"-5.5175"	"0.0483607"	"PAPD7"	"poly(A) RNA polymerase D7, non-canonical"
"206728_at"	"0.9523"	"0.76601648"	"-0.3040046"	"-5.5175"	"-0.2462062"	"ECE2"	"endothelin converting enzyme 2"
"212003_at"	"0.9523"	"0.76602747"	"0.3039899"	"-5.5175"	"0.2295941"	"SZRD1"	"SUZ RNA binding domain containing 1"
"200880_at"	"0.9523"	"0.76612577"	"-0.3038579"	"-5.5176"	"-0.0773177"	"DNAJA1"	"DnaJ heat shock protein family (Hsp40) member A1"
"216347_s_at"	"0.9523"	"0.76615775"	"-0.3038149"	"-5.5176"	"-0.0729109"	"PPP1R13B"	"protein phosphatase 1 regulatory subunit 13B"
"214313_s_at"	"0.9523"	"0.76626435"	"0.3036718"	"-5.5176"	"0.2360285"	"EIF5B"	"eukaryotic translation initiation factor 5B"
"216534_at"	"0.9523"	"0.76627301"	"-0.3036601"	"-5.5176"	"-0.1827537"	""	""
"215260_s_at"	"0.9523"	"0.76628005"	"-0.3036507"	"-5.5176"	"-0.1025352"	"TCF3"	"transcription factor 3"
"213813_x_at"	"0.9523"	"0.76628016"	"0.3036505"	"-5.5176"	"0.218969"	""	""
"217343_at"	"0.9523"	"0.76630582"	"0.3036161"	"-5.5176"	"0.2296951"	""	""
"205328_at"	"0.9523"	"0.76642127"	"-0.303461"	"-5.5177"	"-0.0637212"	"CLDN10"	"claudin 10"
"203275_at"	"0.9523"	"0.76645775"	"0.303412"	"-5.5177"	"0.0786571"	"IRF2"	"interferon regulatory factor 2"
"208806_at"	"0.9523"	"0.76646068"	"0.3034081"	"-5.5177"	"0.0848264"	"CHD3"	"chromodomain helicase DNA binding protein 3"
"214803_at"	"0.9524"	"0.76654237"	"-0.3032984"	"-5.5177"	"-0.1182697"	"CDH6"	"cadherin 6"
"201836_s_at"	"0.9524"	"0.76656619"	"0.3032664"	"-5.5177"	"0.0611655"	"SUPT7L"	"SPT7-like STAGA complex gamma subunit"
"213901_x_at"	"0.9524"	"0.76664904"	"0.3031552"	"-5.5178"	"0.1437129"	"RBFOX2"	"RNA binding protein, fox-1 homolog 2"
"208429_x_at"	"0.9524"	"0.76665784"	"0.3031434"	"-5.5178"	"0.1816319"	"HNF4A"	"hepatocyte nuclear factor 4 alpha"
"203313_s_at"	"0.9524"	"0.76672046"	"0.3030593"	"-5.5178"	"0.1421732"	"TGIF1"	"TGFB induced factor homeobox 1"
"220497_at"	"0.9524"	"0.76678159"	"0.3029772"	"-5.5178"	"0.1443038"	"ZNF214"	"zinc finger protein 214"
"204203_at"	"0.9527"	"0.76713009"	"-0.3025093"	"-5.5179"	"-0.0555655"	"CEBPG"	"CCAAT/enhancer binding protein gamma"
"216471_x_at"	"0.9527"	"0.76714472"	"-0.3024897"	"-5.5179"	"-0.1280828"	"SSX2B///SSX2"	"SSX family member 2B///SSX family member 2"
"221621_at"	"0.9527"	"0.7671896"	"0.3024294"	"-5.518"	"0.0655243"	"MIR6516///SCARNA16///SNHG20"	"microRNA 6516///small Cajal body-specific RNA 16///small nucleolar RNA host gene 20"
"205031_at"	"0.9527"	"0.76721992"	"0.3023887"	"-5.518"	"0.0708284"	"EFNB3"	"ephrin B3"
"209040_s_at"	"0.9527"	"0.76726672"	"0.3023259"	"-5.518"	"0.2134851"	"PSMB8"	"proteasome subunit beta 8"
"205797_s_at"	"0.9528"	"0.76735913"	"-0.3022019"	"-5.518"	"-0.1250778"	"TCP11L1"	"t-complex 11 like 1"
"210556_at"	"0.9528"	"0.76738984"	"0.3021606"	"-5.518"	"0.2580863"	"NFATC3"	"nuclear factor of activated T-cells 3"
"201403_s_at"	"0.9528"	"0.76742593"	"-0.3021122"	"-5.518"	"-0.0704675"	"MGST3"	"microsomal glutathione S-transferase 3"
"220640_at"	"0.9529"	"0.76757481"	"0.3019124"	"-5.5181"	"0.1042508"	"CSNK1G1"	"casein kinase 1 gamma 1"
"209145_s_at"	"0.9529"	"0.76772062"	"0.3017167"	"-5.5182"	"0.1903142"	"CBFA2T2"	"CBFA2/RUNX1 translocation partner 2"
"216398_at"	"0.9529"	"0.76779199"	"-0.3016209"	"-5.5182"	"-0.1236168"	"GYPB"	"glycophorin B (MNS blood group)"
"210537_s_at"	"0.9529"	"0.76779976"	"0.3016105"	"-5.5182"	"0.1444172"	"TADA2A"	"transcriptional adaptor 2A"
"200808_s_at"	"0.9529"	"0.76783361"	"0.301565"	"-5.5182"	"0.071001"	"ZYX"	"zyxin"
"222308_x_at"	"0.9529"	"0.76787119"	"0.3015146"	"-5.5182"	"0.2121195"	""	""
"203527_s_at"	"0.9529"	"0.76790352"	"0.3014712"	"-5.5182"	"0.1165881"	"APC"	"APC, WNT signaling pathway regulator"
"212681_at"	"0.9529"	"0.76797234"	"0.3013789"	"-5.5182"	"0.1502564"	"EPB41L3"	"erythrocyte membrane protein band 4.1 like 3"
"211941_s_at"	"0.9529"	"0.76799045"	"-0.3013546"	"-5.5183"	"-0.0772059"	"PEBP1"	"phosphatidylethanolamine binding protein 1"
"217095_x_at"	"0.9529"	"0.76803889"	"-0.3012896"	"-5.5183"	"-0.1083668"	"NCR1"	"natural cytotoxicity triggering receptor 1"
"216657_at"	"0.9529"	"0.76804098"	"-0.3012868"	"-5.5183"	"-0.2256673"	"ATXN3"	"ataxin 3"
"222219_s_at"	"0.9529"	"0.76806671"	"-0.3012522"	"-5.5183"	"-0.1160894"	"TLE6"	"transducin like enhancer of split 6"
"206769_at"	"0.953"	"0.76819652"	"-0.301078"	"-5.5183"	"-0.0728539"	"TMSB4Y"	"thymosin beta 4, Y-linked"
"215267_s_at"	"0.9531"	"0.76832261"	"0.3009089"	"-5.5184"	"0.1411351"	"SLC8A2"	"solute carrier family 8 member A2"
"216012_at"	"0.9531"	"0.76835846"	"-0.3008608"	"-5.5184"	"-0.0732528"	""	""
"214064_at"	"0.9531"	"0.76837079"	"-0.3008442"	"-5.5184"	"-0.1506255"	"TF"	"transferrin"
"222374_at"	"0.9531"	"0.76841806"	"0.3007808"	"-5.5184"	"0.1780285"	"BTRC"	"beta-transducin repeat containing E3 ubiquitin protein ligase"
"213433_at"	"0.9531"	"0.76843182"	"0.3007623"	"-5.5184"	"0.1605233"	"ARL3"	"ADP ribosylation factor like GTPase 3"
"218723_s_at"	"0.9531"	"0.76858596"	"0.3005555"	"-5.5185"	"0.0763494"	"RGCC"	"regulator of cell cycle"
"213634_s_at"	"0.9531"	"0.76868779"	"0.3004189"	"-5.5185"	"0.1551369"	"TRMU"	"tRNA 5-methylaminomethyl-2-thiouridylate methyltransferase"
"206224_at"	"0.9531"	"0.76874532"	"0.3003417"	"-5.5185"	"0.1241111"	"CST1"	"cystatin SN"
"205550_s_at"	"0.9531"	"0.76877574"	"0.3003009"	"-5.5185"	"0.0525108"	"BRE"	"brain and reproductive organ-expressed (TNFRSF1A modulator)"
"215060_at"	"0.9531"	"0.76878814"	"-0.3002843"	"-5.5185"	"-0.2026498"	"LOC101927610"	"uncharacterized LOC101927610"
"31846_at"	"0.9531"	"0.76884449"	"-0.3002087"	"-5.5186"	"-0.0512755"	"RHOD"	"ras homolog family member D"
"222005_s_at"	"0.9531"	"0.76886557"	"0.3001804"	"-5.5186"	"0.075355"	"GNG3"	"G protein subunit gamma 3"
"220715_at"	"0.9531"	"0.76891245"	"0.3001175"	"-5.5186"	"0.1245624"	""	""
"213605_s_at"	"0.9531"	"0.76892738"	"0.3000975"	"-5.5186"	"0.1119487"	""	""
"208180_s_at"	"0.9531"	"0.76893453"	"0.3000879"	"-5.5186"	"0.081729"	"HIST1H4H"	"histone cluster 1, H4h"
"204162_at"	"0.9531"	"0.76895929"	"-0.3000547"	"-5.5186"	"-0.1510768"	"NDC80"	"NDC80, kinetochore complex component"
"209762_x_at"	"0.9531"	"0.76900587"	"-0.2999922"	"-5.5186"	"-0.0632962"	"SP110"	"SP110 nuclear body protein"
"209124_at"	"0.9531"	"0.76902887"	"0.2999614"	"-5.5186"	"0.0620725"	"MYD88"	"myeloid differentiation primary response 88"
"206144_at"	"0.9531"	"0.76903829"	"-0.2999488"	"-5.5186"	"-0.0965788"	"MAGI1"	"membrane associated guanylate kinase, WW and PDZ domain containing 1"
"205903_s_at"	"0.9531"	"0.76908575"	"-0.2998851"	"-5.5187"	"-0.1729877"	"KCNN3"	"potassium calcium-activated channel subfamily N member 3"
"203149_at"	"0.9531"	"0.76911913"	"-0.2998403"	"-5.5187"	"-0.0576551"	"NECTIN2"	"nectin cell adhesion molecule 2"
"220639_at"	"0.9531"	"0.76914534"	"0.2998052"	"-5.5187"	"0.1340137"	"TM4SF20"	"transmembrane 4 L six family member 20"
"215084_s_at"	"0.9531"	"0.7691955"	"0.2997379"	"-5.5187"	"0.0848466"	"LRRC42"	"leucine rich repeat containing 42"
"209572_s_at"	"0.9531"	"0.76929172"	"-0.2996088"	"-5.5187"	"-0.0857161"	"EED"	"embryonic ectoderm development"
"220331_at"	"0.9532"	"0.76938584"	"-0.2994826"	"-5.5188"	"-0.0799593"	"CYP46A1"	"cytochrome P450 family 46 subfamily A member 1"
"208100_x_at"	"0.9533"	"0.76951383"	"-0.299311"	"-5.5188"	"-0.0749113"	"SEMA6C"	"semaphorin 6C"
"207117_at"	"0.9533"	"0.76972014"	"0.2990343"	"-5.5189"	"0.2116291"	"ZNF117"	"zinc finger protein 117"
"219912_s_at"	"0.9533"	"0.7697703"	"-0.298967"	"-5.5189"	"-0.2098494"	"ENPP3"	"ectonucleotide pyrophosphatase/phosphodiesterase 3"
"206993_at"	"0.9533"	"0.76982119"	"-0.2988988"	"-5.5189"	"-0.0598668"	"ATP5S"	"ATP synthase, H+ transporting, mitochondrial Fo complex subunit s (factor B)"
"201141_at"	"0.9533"	"0.76983381"	"-0.2988819"	"-5.5189"	"-0.0765982"	"GPNMB"	"glycoprotein nmb"
"201868_s_at"	"0.9533"	"0.76983832"	"-0.2988758"	"-5.5189"	"-0.1650685"	"TBL1X"	"transducin (beta)-like 1X-linked"
"213514_s_at"	"0.9533"	"0.7698405"	"-0.2988729"	"-5.5189"	"-0.1660703"	"DIAPH1"	"diaphanous related formin 1"
"212912_at"	"0.9533"	"0.76989086"	"-0.2988054"	"-5.519"	"-0.0675932"	"RPS6KA2"	"ribosomal protein S6 kinase A2"
"200843_s_at"	"0.9533"	"0.76992606"	"0.2987582"	"-5.519"	"0.0641431"	"EPRS"	"glutamyl-prolyl-tRNA synthetase"
"205479_s_at"	"0.9533"	"0.76999945"	"0.2986598"	"-5.519"	"0.0728115"	"PLAU"	"plasminogen activator, urokinase"
"217450_at"	"0.9533"	"0.77001289"	"-0.2986418"	"-5.519"	"-0.1711221"	"AGFG2"	"ArfGAP with FG repeats 2"
"214353_at"	"0.9533"	"0.77004588"	"-0.2985975"	"-5.519"	"-0.1670644"	""	""
"212410_at"	"0.9533"	"0.77005866"	"-0.2985804"	"-5.519"	"-0.0800057"	"MICU2"	"mitochondrial calcium uptake 2"
"202256_at"	"0.9533"	"0.77010713"	"0.2985154"	"-5.519"	"0.0679085"	"CD2BP2"	"CD2 cytoplasmic tail binding protein 2"
"211323_s_at"	"0.9533"	"0.77012514"	"0.2984913"	"-5.519"	"0.2602598"	"ITPR1"	"inositol 1,4,5-trisphosphate receptor type 1"
"214624_at"	"0.9534"	"0.7701993"	"-0.2983918"	"-5.5191"	"-0.18072"	"UPK1A"	"uroplakin 1A"
"213699_s_at"	"0.9534"	"0.77027668"	"0.2982881"	"-5.5191"	"0.0794563"	"YWHAQ"	"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein theta"
"206324_s_at"	"0.9534"	"0.77028393"	"-0.2982784"	"-5.5191"	"-0.0623898"	"DAPK2"	"death associated protein kinase 2"
"209493_at"	"0.9535"	"0.77045627"	"0.2980473"	"-5.5192"	"0.0688579"	"PDZD2"	"PDZ domain containing 2"
"208657_s_at"	"0.9535"	"0.77048131"	"0.2980138"	"-5.5192"	"0.0737064"	"SEPT9"	"septin 9"
"206682_at"	"0.9535"	"0.77050265"	"0.2979852"	"-5.5192"	"0.1030892"	"CLEC10A"	"C-type lectin domain family 10 member A"
"202446_s_at"	"0.9535"	"0.77059249"	"-0.2978647"	"-5.5192"	"-0.0644833"	"PLSCR1"	"phospholipid scramblase 1"
"206723_s_at"	"0.9536"	"0.77066686"	"0.2977651"	"-5.5192"	"0.1429921"	"LPAR2"	"lysophosphatidic acid receptor 2"
"207005_s_at"	"0.9536"	"0.77077816"	"0.2976159"	"-5.5193"	"0.1033716"	"BCL2"	"BCL2, apoptosis regulator"
"212650_at"	"0.9536"	"0.77083265"	"0.2975428"	"-5.5193"	"0.1968835"	"EHBP1"	"EH domain binding protein 1"
"209626_s_at"	"0.9536"	"0.77088345"	"-0.2974748"	"-5.5193"	"-0.0974734"	"OSBPL3"	"oxysterol binding protein like 3"
"211661_x_at"	"0.9536"	"0.77089405"	"0.2974605"	"-5.5193"	"0.0736736"	"PTAFR"	"platelet activating factor receptor"
"204038_s_at"	"0.9536"	"0.77096542"	"-0.2973649"	"-5.5193"	"-0.0981209"	"LPAR1"	"lysophosphatidic acid receptor 1"
"201882_x_at"	"0.9536"	"0.77099029"	"-0.2973316"	"-5.5194"	"-0.1229738"	"B4GALT1"	"beta-1,4-galactosyltransferase 1"
"209505_at"	"0.9538"	"0.77128268"	"-0.2969397"	"-5.5195"	"-0.2217967"	"NR2F1"	"nuclear receptor subfamily 2 group F member 1"
"201001_s_at"	"0.9538"	"0.77138477"	"0.2968029"	"-5.5195"	"0.0667504"	"TMEM189-UBE2V1///TMEM189///UBE2V2///UBE2V1"	"TMEM189-UBE2V1 readthrough///transmembrane protein 189///ubiquitin conjugating enzyme E2 V2///ubiquitin conjugating enzyme E2 V1"
"209223_at"	"0.9538"	"0.77146747"	"-0.2966921"	"-5.5195"	"-0.0765806"	"NDUFA2"	"NADH:ubiquinone oxidoreductase subunit A2"
"219394_at"	"0.9538"	"0.77149638"	"0.2966534"	"-5.5195"	"0.1656828"	"PGS1"	"phosphatidylglycerophosphate synthase 1"
"216912_at"	"0.9538"	"0.77157861"	"0.2965432"	"-5.5196"	"0.1346893"	"ARHGEF4"	"Rho guanine nucleotide exchange factor 4"
"214140_at"	"0.9538"	"0.77161349"	"0.2964965"	"-5.5196"	"0.0996104"	"SLC25A16"	"solute carrier family 25 member 16"
"214387_x_at"	"0.9538"	"0.77161534"	"0.296494"	"-5.5196"	"0.0632887"	"SFTPC"	"surfactant protein C"
"217295_at"	"0.9538"	"0.7716189"	"0.2964892"	"-5.5196"	"0.1229867"	"MUC8"	"mucin 8"
"213095_x_at"	"0.9538"	"0.77164298"	"0.2964569"	"-5.5196"	"0.0704869"	"AIF1"	"allograft inflammatory factor 1"
"203500_at"	"0.9538"	"0.7717447"	"0.2963207"	"-5.5196"	"0.0631579"	"GCDH"	"glutaryl-CoA dehydrogenase"
"218446_s_at"	"0.9538"	"0.77174772"	"-0.2963166"	"-5.5196"	"-0.1156923"	"TVP23B"	"trans-golgi network vesicle protein 23 homolog B (S. cerevisiae)"
"208467_at"	"0.9538"	"0.77176835"	"0.296289"	"-5.5196"	"0.1056348"	"KLF12"	"Kruppel like factor 12"
"213349_at"	"0.9538"	"0.77180549"	"0.2962392"	"-5.5196"	"0.0613864"	"TMCC1"	"transmembrane and coiled-coil domain family 1"
"219677_at"	"0.9538"	"0.7719573"	"0.2960358"	"-5.5197"	"0.0956948"	"SPSB1"	"splA/ryanodine receptor domain and SOCS box containing 1"
"203146_s_at"	"0.9538"	"0.77195822"	"-0.2960346"	"-5.5197"	"-0.0743526"	"GABBR1"	"gamma-aminobutyric acid type B receptor subunit 1"
"205504_at"	"0.9538"	"0.77201143"	"0.2959633"	"-5.5197"	"0.0974745"	"BTK"	"Bruton tyrosine kinase"
"218687_s_at"	"0.9538"	"0.77213506"	"0.2957977"	"-5.5198"	"0.1073058"	"MUC13"	"mucin 13, cell surface associated"
"220872_at"	"0.9538"	"0.77215516"	"0.2957708"	"-5.5198"	"0.1319571"	"PRO2964"	"uncharacterized protein PRO2964"
"208590_x_at"	"0.9538"	"0.77215582"	"0.2957699"	"-5.5198"	"0.1445253"	"GJA3"	"gap junction protein alpha 3"
"220159_at"	"0.9538"	"0.77216999"	"0.2957509"	"-5.5198"	"0.078018"	"ABCA11P"	"ATP binding cassette subfamily A member 11, pseudogene"
"201471_s_at"	"0.9538"	"0.77224704"	"-0.2956477"	"-5.5198"	"-0.0517054"	"SQSTM1"	"sequestosome 1"
"200822_x_at"	"0.9538"	"0.77230065"	"-0.2955759"	"-5.5198"	"-0.0488816"	"TPI1"	"triosephosphate isomerase 1"
"204614_at"	"0.9538"	"0.77230845"	"-0.2955654"	"-5.5198"	"-0.2023869"	"SERPINB2"	"serpin family B member 2"
"219766_at"	"0.9538"	"0.77233098"	"-0.2955353"	"-5.5198"	"-0.1477074"	"B9D2"	"B9 protein domain 2"
"216424_at"	"0.9538"	"0.772346"	"0.2955151"	"-5.5198"	"0.0821293"	"CD4"	"CD4 molecule"
"201715_s_at"	"0.9538"	"0.77237158"	"-0.2954809"	"-5.5199"	"-0.0595108"	"ACIN1"	"apoptotic chromatin condensation inducer 1"
"204027_s_at"	"0.9538"	"0.77240001"	"0.2954428"	"-5.5199"	"0.0590473"	"METTL1"	"methyltransferase like 1"
"200081_s_at"	"0.9538"	"0.77245169"	"0.2953736"	"-5.5199"	"0.0506824"	"RPS6"	"ribosomal protein S6"
"212476_at"	"0.9538"	"0.7724838"	"0.2953306"	"-5.5199"	"0.0981488"	"ACAP2"	"ArfGAP with coiled-coil, ankyrin repeat and PH domains 2"
"208871_at"	"0.9538"	"0.77253507"	"0.2952619"	"-5.5199"	"0.0987656"	"ATN1"	"atrophin 1"
"200812_at"	"0.9538"	"0.77254447"	"0.2952493"	"-5.5199"	"0.0517874"	"CCT7"	"chaperonin containing TCP1 subunit 7"
"213635_s_at"	"0.9538"	"0.77255929"	"0.2952295"	"-5.5199"	"0.1772642"	"SAFB"	"scaffold attachment factor B"
"212446_s_at"	"0.9538"	"0.77256341"	"0.2952239"	"-5.5199"	"0.0987435"	"CERS6"	"ceramide synthase 6"
"208195_at"	"0.9538"	"0.77264024"	"-0.2951211"	"-5.52"	"-0.0446975"	"TTN"	"titin"
"219529_at"	"0.9538"	"0.77264127"	"-0.2951197"	"-5.52"	"-0.1660707"	"CLIC3"	"chloride intracellular channel 3"
"211717_at"	"0.9538"	"0.77268437"	"-0.295062"	"-5.52"	"-0.1288437"	"ANKRD40"	"ankyrin repeat domain 40"
"205373_at"	"0.9538"	"0.77272605"	"-0.2950061"	"-5.52"	"-0.2008824"	"CTNNA2"	"catenin alpha 2"
"206185_at"	"0.954"	"0.772948"	"-0.2947089"	"-5.5201"	"-0.100328"	"CRYBB1"	"crystallin beta B1"
"214388_at"	"0.954"	"0.77298336"	"-0.2946616"	"-5.5201"	"-0.2160917"	""	""
"206880_at"	"0.954"	"0.77300275"	"0.2946356"	"-5.5201"	"0.0588451"	"P2RX6"	"purinergic receptor P2X 6"
"213227_at"	"0.954"	"0.77302703"	"-0.2946031"	"-5.5201"	"-0.0677442"	"PGRMC2"	"progesterone receptor membrane component 2"
"210956_at"	"0.954"	"0.7730518"	"-0.2945699"	"-5.5201"	"-0.1401318"	"CH17-360D5.1///NPY4R"	"neuropeptide Y receptor type 4-like///neuropeptide Y receptor Y4"
"214774_x_at"	"0.954"	"0.7731157"	"-0.2944844"	"-5.5201"	"-0.2190895"	"TOX3"	"TOX high mobility group box family member 3"
"220189_s_at"	"0.954"	"0.77316283"	"-0.2944212"	"-5.5201"	"-0.0842374"	"MGAT4B"	"mannosyl (alpha-1,3-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase, isozyme B"
"209820_s_at"	"0.954"	"0.77319983"	"-0.2943717"	"-5.5202"	"-0.0672849"	"TBL3"	"transducin beta like 3"
"208990_s_at"	"0.954"	"0.77321893"	"0.2943461"	"-5.5202"	"0.0675464"	"HNRNPH3"	"heterogeneous nuclear ribonucleoprotein H3"
